from_table,from_column,to_table,to_column,source,confidence
trnquotation,LocationID,mstlocationusers,Id,heuristic_name_match,medium
trnquotation,UserID,tbl_callusers,Uid,heuristic_name_match,medium
trnquotation,UserID,trnccusermapping,ID,heuristic_name_match,medium
trnquotation,UserID,mstlocationusers,Id,heuristic_name_match,medium
trnquotationdetails,UomId,mstuom,ID,heuristic_name_match,medium
trnquotationdetails,UomId,mstuommapping,ID,heuristic_name_match,medium
trnquotationfreeqtydetails,FreeQtyDetailID,trnpofreeqtydetails,ID,heuristic_name_match,medium
trnquotationfreeqtydetails,FreeQtyDetailID,trngrnfreeqtydetails,ID,heuristic_name_match,medium
trnquotationtandc,TandCId,trnpotandc,id,heuristic_name_match,medium
trnquotationtandc,TandCId,trngrntandc,id,heuristic_name_match,medium
trnrclresponsepkgdtls,BookingID,mstappbookingslots,ID,heuristic_name_match,medium
trnrclresponsepkgdtls,BookingID,mstappbookingno,ID,heuristic_name_match,medium
trnrclresponsepkgdtls,PackageID,mstinvpackages,ID,heuristic_name_match,medium
trnrclresponsepkgdtls,PackageID,mstinvpackages2,ID,heuristic_name_match,medium
trnrclresponsepkgdtls,PackageID,mstccinvpackages,ID,heuristic_name_match,medium
trnrclresponsepkgdtls,PackageID,mstinvpackageslog,ID,heuristic_name_match,medium
trnrclresponsestatus,BookingID,mstappbookingslots,ID,heuristic_name_match,medium
trnrclresponsestatus,BookingID,mstappbookingno,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,tblclientdocinfo,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,trnmergeddoctors,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstrefdoctornew,DOCID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstmaptechdoc,AUTHID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstdoctor,DOCID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,trnmergeddocbilldtls,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstdoctorslab,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstdoctornew,DOCID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstrefdoctor,DOCID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,trndoctorweeklyoffs,DocId,heuristic_name_match,medium
trnreferalmgmtbilldtls,DOCID,mstmapauthdoc,AUTHID,heuristic_name_match,medium
trnreferalmgmtbilldtls,LocationId,mstlocationusers,Id,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,tblclientdocinfo,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,trnmergeddoctors,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstrefdoctornew,DOCID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstmaptechdoc,AUTHID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstdoctor,DOCID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,trnmergeddocbilldtls,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstdoctorslab,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstdoctornew,DOCID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstrefdoctor,DOCID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,trndoctorweeklyoffs,DocId,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,DOCID,mstmapauthdoc,AUTHID,heuristic_name_match,medium
trnreferalmgmtbilldtls_del,LocationId,mstlocationusers,Id,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,tblclientdocinfo,ID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,trnmergeddoctors,ID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstrefdoctornew,DOCID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstmaptechdoc,AUTHID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstdoctor,DOCID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,trnmergeddocbilldtls,ID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstdoctorslab,ID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstdoctornew,DOCID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstrefdoctor,DOCID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,trndoctorweeklyoffs,DocId,heuristic_name_match,medium
trnreferalpartialpayments,DOCID,mstmapauthdoc,AUTHID,heuristic_name_match,medium
trnreferalpartialpayments,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,tblclientdocinfo,ID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,trnmergeddoctors,ID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstrefdoctornew,DOCID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstmaptechdoc,AUTHID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstdoctor,DOCID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,trnmergeddocbilldtls,ID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstdoctorslab,ID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstdoctornew,DOCID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstrefdoctor,DOCID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,trndoctorweeklyoffs,DocId,heuristic_name_match,medium
trnreferalpartialpayments_del,DOCID,mstmapauthdoc,AUTHID,heuristic_name_match,medium
trnreferalpartialpayments_del,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnreferalpayments,DOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
trnreferalpayments,DOCID,tblclientdocinfo,ID,heuristic_name_match,medium
trnreferalpayments,DOCID,trnmergeddoctors,ID,heuristic_name_match,medium
trnreferalpayments,DOCID,mstrefdoctornew,DOCID,heuristic_name_match,medium
trnreferalpayments,DOCID,mstmaptechdoc,AUTHID,heuristic_name_match,medium
trnreferalpayments,DOCID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trnreferalpayments,DOCID,mstdoctor,DOCID,heuristic_name_match,medium
trnreferalpayments,DOCID,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
trnreferalpayments,DOCID,trnmergeddocbilldtls,ID,heuristic_name_match,medium
trnreferalpayments,DOCID,mstdoctorslab,ID,heuristic_name_match,medium
trnreferalpayments,DOCID,mstdoctornew,DOCID,heuristic_name_match,medium
trnreferalpayments,DOCID,mstrefdoctor,DOCID,heuristic_name_match,medium
trnreferalpayments,DOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
trnreferalpayments,DOCID,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
trnreferalpayments,DOCID,trndoctorweeklyoffs,DocId,heuristic_name_match,medium
trnreferalpayments,DOCID,mstmapauthdoc,AUTHID,heuristic_name_match,medium
trnreferalpayments,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,trnreferalpartialpayments,ID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,trncomppaymentsrenova,UserID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,trnccpayments1,UserID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,trnexecutivecashpayment,ID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,trnreferalpartialpayments_del,ID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,trncomppayments,UserID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,msttempapppaymentdtls,MID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,mstpaymentdetails,ID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,trnccpayments,UserID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,trninvoicepayments,ID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,trnreferalpayments_del,ID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,trncc_cshcrypayments,PayID,heuristic_name_match,medium
trnreferalpayments,PAYMENTID,paymentgatewayresponse,ID,heuristic_name_match,medium
trnreferalpayments,USERID,tbl_callusers,Uid,heuristic_name_match,medium
trnreferalpayments,USERID,trnccusermapping,ID,heuristic_name_match,medium
trnreferalpayments,USERID,mstlocationusers,Id,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
trnreferalpayments_del,DOCID,tblclientdocinfo,ID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,trnmergeddoctors,ID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstrefdoctornew,DOCID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstmaptechdoc,AUTHID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstdoctor,DOCID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,trnmergeddocbilldtls,ID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstdoctorslab,ID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstdoctornew,DOCID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstrefdoctor,DOCID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
trnreferalpayments_del,DOCID,trndoctorweeklyoffs,DocId,heuristic_name_match,medium
trnreferalpayments_del,DOCID,mstmapauthdoc,AUTHID,heuristic_name_match,medium
trnreferalpayments_del,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,trnreferalpayments,ID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,trnreferalpartialpayments,ID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,trncomppaymentsrenova,UserID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,trnccpayments1,UserID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,trnexecutivecashpayment,ID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,trnreferalpartialpayments_del,ID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,trncomppayments,UserID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,msttempapppaymentdtls,MID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,mstpaymentdetails,ID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,trnccpayments,UserID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,trninvoicepayments,ID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,trncc_cshcrypayments,PayID,heuristic_name_match,medium
trnreferalpayments_del,PAYMENTID,paymentgatewayresponse,ID,heuristic_name_match,medium
trnreferalpayments_del,USERID,tbl_callusers,Uid,heuristic_name_match,medium
trnreferalpayments_del,USERID,trnccusermapping,ID,heuristic_name_match,medium
trnreferalpayments_del,USERID,mstlocationusers,Id,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptpharmaissuepri,UserID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,mstitemdeptaccess,ID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptconsumptiondet,id,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptpharmareturndet,ID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptpharmareturndet26feb2020,ID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptpharmaindentpri,UserID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptpharmareturnpri,UserID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptpharmaissuedet,ID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptcomplaint,id,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptpharmaissuedet26feb2020,ID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trnformdeptinvmapping,ID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptpharmaindentdet,id,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,mstorgdeptdiscount,ID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,mstrolroqdeptmapping,ID,heuristic_name_match,medium
trnrefgroupinvmapping,DEPTID,trndeptconsumptionpri,DeptID,heuristic_name_match,medium
trnrefgroupinvmapping,GROUPID,mstreferralgroup,ID,heuristic_name_match,medium
trnrefgroupinvmapping,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnrejbillscancellationlog,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnresultwithheld,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnrouteboymarkmapping,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnrouteboymarkmapping,RouteBoyID,mstrouteboy,ID,heuristic_name_match,medium
trnrouteboymarkmapping,USERID,tbl_callusers,Uid,heuristic_name_match,medium
trnrouteboymarkmapping,USERID,trnccusermapping,ID,heuristic_name_match,medium
trnrouteboymarkmapping,USERID,mstlocationusers,Id,heuristic_name_match,medium
trnsamplelogisacknow,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnsamplelogisacknow,USERID,tbl_callusers,Uid,heuristic_name_match,medium
trnsamplelogisacknow,USERID,trnccusermapping,ID,heuristic_name_match,medium
trnsamplelogisacknow,USERID,mstlocationusers,Id,heuristic_name_match,medium
trnsamplelogispri,USERID,tbl_callusers,Uid,heuristic_name_match,medium
trnsamplelogispri,USERID,trnccusermapping,ID,heuristic_name_match,medium
trnsamplelogispri,USERID,mstlocationusers,Id,heuristic_name_match,medium
trnstatustracking,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnstatustracking,USERID,tbl_callusers,Uid,heuristic_name_match,medium
trnstatustracking,USERID,trnccusermapping,ID,heuristic_name_match,medium
trnstatustracking,USERID,mstlocationusers,Id,heuristic_name_match,medium
trnstock,DeptID,trndeptpharmaissuepri,UserID,heuristic_name_match,medium
trnstock,DeptID,mstitemdeptaccess,ID,heuristic_name_match,medium
trnstock,DeptID,trndeptconsumptiondet,id,heuristic_name_match,medium
trnstock,DeptID,trndeptpharmareturndet,ID,heuristic_name_match,medium
trnstock,DeptID,trndeptpharmareturndet26feb2020,ID,heuristic_name_match,medium
trnstock,DeptID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trnstock,DeptID,trndeptpharmaindentpri,UserID,heuristic_name_match,medium
trnstock,DeptID,trndeptpharmareturnpri,UserID,heuristic_name_match,medium
trnstock,DeptID,trndeptpharmaissuedet,ID,heuristic_name_match,medium
trnstock,DeptID,trndeptcomplaint,id,heuristic_name_match,medium
trnstock,DeptID,trndeptpharmaissuedet26feb2020,ID,heuristic_name_match,medium
trnstock,DeptID,trnformdeptinvmapping,ID,heuristic_name_match,medium
trnstock,DeptID,trndeptpharmaindentdet,id,heuristic_name_match,medium
trnstock,DeptID,mstorgdeptdiscount,ID,heuristic_name_match,medium
trnstock,DeptID,mstrolroqdeptmapping,ID,heuristic_name_match,medium
trnstock,DeptID,trndeptconsumptionpri,DeptID,heuristic_name_match,medium
trnstock,LocationID,mstlocationusers,Id,heuristic_name_match,medium
trnstock,StockID,trnopeningstock,DeptID,heuristic_name_match,medium
trnstock,StockID,trnstocktransfer,ID,heuristic_name_match,medium
trnstock,StockID,trnstock26feb2020,DeptID,heuristic_name_match,medium
trnstock,StockID,konnectstock,Itemid,heuristic_name_match,medium
trnstock,StockID,trnstockinvconsumption,ID,heuristic_name_match,medium
trnstock,UserID,tbl_callusers,Uid,heuristic_name_match,medium
trnstock,UserID,trnccusermapping,ID,heuristic_name_match,medium
trnstock,UserID,mstlocationusers,Id,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptpharmaissuepri,UserID,heuristic_name_match,medium
trnstock26feb2020,DeptID,mstitemdeptaccess,ID,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptconsumptiondet,id,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptpharmareturndet,ID,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptpharmareturndet26feb2020,ID,heuristic_name_match,medium
trnstock26feb2020,DeptID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptpharmaindentpri,UserID,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptpharmareturnpri,UserID,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptpharmaissuedet,ID,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptcomplaint,id,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptpharmaissuedet26feb2020,ID,heuristic_name_match,medium
trnstock26feb2020,DeptID,trnformdeptinvmapping,ID,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptpharmaindentdet,id,heuristic_name_match,medium
trnstock26feb2020,DeptID,mstorgdeptdiscount,ID,heuristic_name_match,medium
trnstock26feb2020,DeptID,mstrolroqdeptmapping,ID,heuristic_name_match,medium
trnstock26feb2020,DeptID,trndeptconsumptionpri,DeptID,heuristic_name_match,medium
trnstock26feb2020,LocationID,mstlocationusers,Id,heuristic_name_match,medium
trnstock26feb2020,StockID,trnopeningstock,DeptID,heuristic_name_match,medium
trnstock26feb2020,StockID,trnstock,DeptID,heuristic_name_match,medium
trnstock26feb2020,StockID,trnstocktransfer,ID,heuristic_name_match,medium
trnstock26feb2020,StockID,konnectstock,Itemid,heuristic_name_match,medium
trnstock26feb2020,StockID,trnstockinvconsumption,ID,heuristic_name_match,medium
trnstock26feb2020,UserID,tbl_callusers,Uid,heuristic_name_match,medium
trnstock26feb2020,UserID,trnccusermapping,ID,heuristic_name_match,medium
trnstock26feb2020,UserID,mstlocationusers,Id,heuristic_name_match,medium
trnstockinvconsumption,DEPARTMENTID,mststoressubdepartment,UserID,heuristic_name_match,medium
trnstockinvconsumption,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnstocktransfer,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnstoresmodeofcollectionsdet,LocationId,mstlocationusers,Id,heuristic_name_match,medium
